job_number,prop_stories, occ_init,dcp_occ_pr,dcp_occ_category,units_init,units_prop,units_prop_res,units_prop_hotel,units_net_complete,units_net_incomplete,latest_cofo,unit_change_preapr2010,unit_change_postapr2010,unit_change_2011,unit_change_2012,unit_change_2013,unit_change_2014,unit_change_2015,unit_change_2016,unit_change_2017,unit_change_2018,x_mixeduse,x_inactive,bbl,bin,Latitude,Longitude,geom
421621490,,,,,,,,,,,,,,,,,,,,,,,,,,40.663717,-73.774571,
421624380,,,,,,,,,,,,,,,,,,,,,,,,4044870170,,,,
421624825,,,,,,,,,,,,,,,,,,,,,,,,,,40.753353,-73.816331,
421624834,,,,,,,,,,,,,,,,,,,,,,,,,,40.753353,-73.816331,
421626547,,,,,,,,,,,,,,,,,,,,,,,,,,40.753115,-73.830845,
421626654,,,,,,,,,,,,,,,,,,,,,,,,4044870170,,,,
421626663,,,,,,,,,,,,,,,,,,,,,,,,4044870170,,,,
421626672,,,,,,,,,,,,,,,,,,,,,,,,4044870170,,,,
421626912,,,,,,,,,,,,,,,,,,,,,,,,,,40.753249,-73.816213,
421626921,,,,,,,,,,,,,,,,,,,,,,,,,,40.753249,-73.816213,
421628581,,,,,,,,,,,,,,,,,,,,,,,,,,40.740991,-73.830382,
421629606,,,,,,,,,,,,,,,,,,,,,,,,,,40.770762,-73.752634,
421631158,,,,,,,,,,,,,,,,,,,,,,,,,,40.666188,-73.816604,
421633432,,,,,,,,,,,,,,,,,,,,,,,,4044870170,,,,
421634020,,,,,,,,,,,,,,,,,,,,,,,,,,40.758089,-73.943871,
421635109,,,,,,,,,,,,,,,,,,,,,,,,4044870170,,,,
421635449,,,,,,,,,,,,,,,,,,,,,,,,4044870170,,,,
421635573,,,,,,,,,,,,,,,,,,,,,,,,,,40.76745,-73.926134,
421636732,,,,,,,,,,,,,,,,,,,,,,,,4044870170,,,,
421637303,,,,,,,,,,,,,,,,,,,,,,,,,,40.677206,-73.759885,
421637937,,,,,,,,,,,,,,,,,,,,,,,,,,40.758089,-73.943871,
421637946,,,,,,,,,,,,,,,,,,,,,,,,,,40.758089,-73.943871,
421638981,,,,,,,,,,,,,,,,,,,,,,,,,,40.706626,-73.743995,
421639604,,,,,,,,,,,,,,,,,,,,,,,,,,40.669179,-73.835708,
421639613,,,,,,,,,,,,,,,,,,,,,,,,,,40.669041,-73.835683,
421641094,,,,,,,,,,,,,,,,,,,,,,,,4044870170,,,,
421641101,,,,,,,,,,,,,,,,,,,,,,,,4044870170,,,,
421642075,,,,,,,,,,,,,,,,,,,,,,,,,,40.55688,-73.920731,
421642084,,,,,,,,,,,,,,,,,,,,,,,,,,40.55688,-73.920731,
421642155,,,,,,,,,,,,,,,,,,,,,,,,,,40.76685,-73.924048,
421642217,,,,,,,,,,,,,,,,,,,,,,,,,,40.699415,-73.897011,
421642235,,,,,,,,,,,,,,,,,,,,,,,,,,40.709647,-73.776562,
421642583,,,,,,,,,,,,,,,,,,,,,,,,,,40.757958,-73.7308,
421644153,,,,,,,,,,,,,,,,,,,,,,,,,,40.775305,-73.847415,
421645009,,,,,,,,,,,,,,,,,,,,,,,,,,40.677206,-73.759885,
421648248,,,,,,,,,,,,,,,,,,,,,,,,,,40.664682,-73.735181,
421652170,,,,,,,,,,,,,,,,,,,,,,,,,,40.759804,-73.942079,
421655934,,,,,,,,,,,,,,,,,,,,,,,,,,40.759804,-73.942079,
421658389,,,,,,,,,,,,,,,,,,,,,,,,,,40.753774,-73.719841,
500042456,,,,,,,,,,,,,,,,,,,,,,,,5033800004,5123757,40.584494,-74.089296,
500044846,,,,,,,,,,,,,,,,,,,,,,,,5012290038,5122435,40.631899,-74.158371,
500066215,,,,,,,,,,,,,,,,,,,,,,,,5063540009,5123928,40.52694,-74.166442,
500088102,,,,,,,,,,,,,,,,,,,,,,,,5064990025,5115524,40.527136,-74.180256,
500098075,,,,,,,,,,,,,,,,,,,,,,,,5075770129,5104551,40.521363,-74.230031,
500099779,,,,,,,,,,,,,,,,,,,,,,,,5000580053,5151655,40.643017,-74.091183,
500107323,,,,,,,,,,,,,,,,,,,,,,,,5000840021,5118809,40.638897,-74.09205,
500119178,,,,,,,,,,,,,,,,,,,,,,,,5000840500,5130880,40.638414,-74.09228,
500135212,,,,,,,,,,,,,,,,,,,,,,,,5007670010,5153325,40.604681,-74.128667,
500139691,,,,,,,,,,,,,,,,,,,,,,,,5024450012,5116869,40.575731,-74.163504,
500139931,,,,,,,,,,,,,,,,,,,,,,,,5024450005,5127156,40.575726,-74.16309,
500141330,,,,,,,,,,,,,,,,,,,,,,,,5023730060,5126211,40.589069,-74.151032,
500141349,,,,,,,,,,,,,,,,,,,,,,,,5023730063,5126215,40.589192,-74.151252,
500141367,,,,,,,,,,,,,,,,,,,,,,,,5023730061,5126213,40.589107,-74.151104,
500158946,,,,,,,,,,,,,,,,,,,,,,,,5030060024,5152704,40.607857,-74.071925,
500185257,,,,,,,,,,,,,,,,,,,,,,,,5057420142,5148482,40.56131,-74.1839,0101000020E610000079758E01D9474440006F8104C58B52C0
500185266,,,,,,,,,,,,,,,,,,,,,,,,5057420144,5148483,40.56131,-74.1839,0101000020E610000079758E01D9474440006F8104C58B52C0
500185275,,,,,,,,,,,,,,,,,,,,,,,,5057420146,5148480,40.56131,-74.1839,0101000020E610000079758E01D9474440006F8104C58B52C0
500187344,,,,,,,,,,,,,,,,,,,,,,,,5028270089,5151558,40.616262,-74.065497,
500187353,,,,,,,,,,,,,,,,,,,,,,,,5028270089,5151558,40.616262,-74.065497,
500187362,,,,,,,,,,,,,,,,,,,,,,,,5028270089,5151558,40.616262,-74.065497,
500187371,,,,,,,,,,,,,,,,,,,,,,,,5028270089,5151558,40.616262,-74.065497,
500187380,,,,,,,,,,,,,,,,,,,,,,,,5028270089,5151558,40.616262,-74.065497,
500187399,,,,,,,,,,,,,,,,,,,,,,,,5028270089,5151558,40.616262,-74.065497,
500192962,,,,,,,,,,,,,,,,,,,,,,,,5080200197,5129492,40.516105,-74.240339,
500195709,,,,,,,,,,,,,,,,,,,,,,,,5070920066,5150742,40.541839,-74.218653,
500197645,,,,,,,,,,,,,,,,,,,,,,,,5029830107,5162124,40.609589,-74.071837,
500199251,,,,,,,,,,,,,,,,,,,,,,,,5030710036,5128699,40.605993,-74.06624,
500206010,,,,,,,,,,,,,,,,,,,,,,,,5064990025,5115524,40.527136,-74.180256,
500206181,,,,,,,,,,,,,,,,,,,,,,,,5008350416,5128637,40.60521,-74.095,0101000020E6100000289B7285774D4440AE47E17A148652C0
500206234,,,,,,,,,,,,,,,,,,,,,,,,5008350395,5127980,40.604959,-74.096216,
500208848,,,,,,,,,,,,,,,,,,,,,,,,5034720043,5129394,40.582604,-74.085035,
500208857,,,,,,,,,,,,,,,,,,,,,,,,5034720043,5129394,40.582604,-74.085035,
500208866,,,,,,,,,,,,,,,,,,,,,,,,5034720043,5129394,40.582604,-74.085035,
500208919,,,,,,,,,,,,,,,,,,,,,,,,5034720043,5129394,40.582604,-74.085035,
500208973,,,,,,,,,,,,,,,,,,,,,,,,5034720043,5129394,40.582604,-74.085035,
500208982,,,,,,,,,,,,,,,,,,,,,,,,5034720043,5129394,40.582604,-74.085035,
500209035,,,,,,,,,,,,,,,,,,,,,,,,5034720043,5129394,40.582604,-74.085035,
500210826,,,,,,,,,,,,,,,,,,,,,,,,5002620025,5149187,40.628174,-74.104057,
500222564,,,,,,,,,,,,,,,,,,,,,,,,5074950014,5129024,40.524241,-74.216646,
500224483,,,,,,,,,,,,,,,,,,,,,,,,5055200124,5129033,40.551293,-74.166107,
500226800,,,,,,,,,,,,,,,,,,,,,,,,5011320107,5129407,40.629489,-74.141735,
500233115,,,,,,,,,,,,,,,,,,,,,,,,5012720433,5131542,40.640629,-74.169338,
500233455,,,,,,,,,,,,,,,,,,,,,,,,5005560144,5149760,40.621782,-74.078305,
500233464,,,,,,,,,,,,,,,,,,,,,,,,5005560143,5149761,40.62176,-74.078377,
500233473,,,,,,,,,,,,,,,,,,,,,,,,5005560142,5149759,40.621744,-74.078431,
500233507,,,,,,,,,,,,,,,,,,,,,,,,5005560138,5149763,40.62168,-74.078633,
500233552,,,,,,,,,,,,,,,,,,,,,,,,5005560132,5149766,40.621565,-74.078993,
500233589,,,,,,,,,,,,,,,,,,,,,,,,5005560150,5129698,40.621615,-74.078301,
500233650,,,,,,,,,,,,,,,,,,,,,,,,5005560159,5149770,40.621455,-74.078809,
500233669,,,,,,,,,,,,,,,,,,,,,,,,5005560160,5149769,40.621439,-74.078863,
500236817,,,,,,,,,,,,,,,,,,,,,,,,5003900116,5129020,40.624636,-74.135576,
500246575,,,,,,,,,,,,,,,,,,,,,,,,5080150016,5129363,40.517285,-74.239181,
500253272,,,,,,,,,,,,,,,,,,,,,,,,5071050565,5159182,40.54181,-74.22081,
500253281,,,,,,,,,,,,,,,,,,,,,,,,5071050564,5159181,40.54189,-74.22084,
500253290,,,,,,,,,,,,,,,,,,,,,,,,5071050563,5159180,40.54196,-74.22087,
500253307,,,,,,,,,,,,,,,,,,,,,,,,5071050562,5159179,40.54202,-74.2209,
500253316,,,,,,,,,,,,,,,,,,,,,,,,5071050561,5159178,40.5421,-74.22092,
500253325,,,,,,,,,,,,,,,,,,,,,,,,5071050559,5159177,40.54218,-74.22095,
500253334,,,,,,,,,,,,,,,,,,,,,,,,5071050558,5159176,40.54225,-74.22098,
500253343,,,,,,,,,,,,,,,,,,,,,,,,5071050557,5159175,40.54232,-74.22101,
500253352,,,,,,,,,,,,,,,,,,,,,,,,5071050556,5159174,40.54238,-74.22103,
500253361,,,,,,,,,,,,,,,,,,,,,,,,5071050555,5154898,40.54244,-74.2211,
500253370,,,,,,,,,,,,,,,,,,,,,,,,5071050566,5159166,40.54223,-74.22128,
500253389,,,,,,,,,,,,,,,,,,,,,,,,5071050567,5159167,40.54221,-74.22137,
500253398,,,,,,,,,,,,,,,,,,,,,,,,5071050568,5159168,40.54219,-74.22147,
500253405,,,,,,,,,,,,,,,,,,,,,,,,5071050569,5159169,40.54217,-74.22156,
500253414,,,,,,,,,,,,,,,,,,,,,,,,5071050570,5159170,40.54223,-74.22171,
500253423,,,,,,,,,,,,,,,,,,,,,,,,5071050571,5159171,40.54221,-74.22181,
500253432,,,,,,,,,,,,,,,,,,,,,,,,5071050572,5159172,40.54209,-74.22187,
500253441,,,,,,,,,,,,,,,,,,,,,,,,5071050573,5159173,40.54207,-74.22195,
500253450,,,,,,,,,,,,,,,,,,,,,,,,5071050575,5159183,40.54187,-74.22189,
500253469,,,,,,,,,,,,,,,,,,,,,,,,5071050576,5159184,40.54184,-74.22174,
500253478,,,,,,,,,,,,,,,,,,,,,,,,5071050577,5159185,40.54187,-74.22162,
500253487,,,,,,,,,,,,,,,,,,,,,,,,5071050578,5159186,40.54189,-74.22152,
500253496,,,,,,,,,,,,,,,,,,,,,,,,5071050579,5159187,40.54206,-74.22136,
500253502,,,,,,,,,,,,,,,,,,,,,,,,5071050580,5159188,40.54199,-74.22134,
500253511,,,,,,,,,,,,,,,,,,,,,,,,5071050581,5159189,40.54192,-74.22131,
500253520,,,,,,,,,,,,,,,,,,,,,,,,5071050582,5159190,40.54186,-74.22129,
500253539,,,,,,,,,,,,,,,,,,,,,,,,5071050583,5159191,40.54179,-74.22127,
500253548,,,,,,,,,,,,,,,,,,,,,,,,5071050584,5159192,40.54171,-74.22123,
500253557,,,,,,,,,,,,,,,,,,,,,,,,5071050586,5159193,40.54173,-74.22146,
500253566,,,,,,,,,,,,,,,,,,,,,,,,5071050587,5159194,40.5417,-74.22158,
500253575,,,,,,,,,,,,,,,,,,,,,,,,5071050588,5159195,40.54168,-74.22169,
500253584,,,,,,,,,,,,,,,,,,,,,,,,5071050589,5159196,40.54165,-74.22182,
500253593,,,,,,,,,,,,,,,,,,,,,,,,5070920113,5163094,40.54132,-74.22164,
500253600,,,,,,,,,,,,,,,,,,,,,,,,5070920015,5163095,40.54135,-74.22154,
500253619,,,,,,,,,,,,,,,,,,,,,,,,5070920115,5163096,40.54137,-74.22144,
500253628,,,,,,,,,,,,,,,,,,,,,,,,5070920017,5163098,40.54139,-74.22133,
500253637,,,,,,,,,,,,,,,,,,,,,,,,5070920117,5163099,40.54141,-74.22123,
500253646,,,,,,,,,,,,,,,,,,,,,,,,5070920019,5163101,40.54144,-74.22112,
500253655,,,,,,,,,,,,,,,,,,,,,,,,5070920119,5160967,40.54146,-74.22102,
500253664,,,,,,,,,,,,,,,,,,,,,,,,5070920020,5163102,40.54148,-74.22092,
500253673,,,,,,,,,,,,,,,,,,,,,,,,5070920109,5160985,40.54125,-74.22084,
500253682,,,,,,,,,,,,,,,,,,,,,,,,5070920010,5160968,40.54125,-74.22095,
500253691,,,,,,,,,,,,,,,,,,,,,,,,5070920110,5160969,40.54123,-74.22105,
500253708,,,,,,,,,,,,,,,,,,,,,,,,5070920011,5160970,40.54121,-74.22115,
500253717,,,,,,,,,,,,,,,,,,,,,,,,5070920111,5163105,40.54118,-74.22125,
500253726,,,,,,,,,,,,,,,,,,,,,,,,5070920012,5160971,40.54116,-74.22134,
500253735,,,,,,,,,,,,,,,,,,,,,,,,5070920112,5160972,40.54114,-74.22144,
500253744,,,,,,,,,,,,,,,,,,,,,,,,5070920013,5160973,40.54111,-74.22156,
500253753,,,,,,,,,,,,,,,,,,,,,,,,5070920001,5160967,40.54091,-74.22145,
500253762,,,,,,,,,,,,,,,,,,,,,,,,5070920101,5160974,40.54091,-74.22132,
500253771,,,,,,,,,,,,,,,,,,,,,,,,5070920003,5160975,40.540879,-74.221211,
500253780,,,,,,,,,,,,,,,,,,,,,,,,5070920103,5160976,40.5409,-74.22113,
500253799,,,,,,,,,,,,,,,,,,,,,,,,5070920009,5160977,40.54106,-74.22088,
500253806,,,,,,,,,,,,,,,,,,,,,,,,5070920107,5160982,40.54089,-74.22121,
500253815,,,,,,,,,,,,,,,,,,,,,,,,5070920007,5160983,40.54094,-74.22084,
500253824,,,,,,,,,,,,,,,,,,,,,,,,5070920105,5160984,40.54089,-74.22083,
500257269,,,,,,,,,,,,,,,,,,,,,,,,5064600014,5132848,40.527063,-74.176209,
500258623,,,,,,,,,,,,,,,,,,,,,,,,5077340051,5087333,40.50797,-74.227852,
500259515,,,,,,,,,,,,,,,,,,,,,,,,5069720050,5085457,40.54014,-74.211322,
500262627,,,,,,,,,,,,,,,,,,,,,,,,5078000093,5146588,40.502093,-74.232061,
500263225,,,,,,,,,,,,,,,,,,,,,,,,5061450130,5134418,40.546918,-74.209228,
500263332,,,,,,,,,,,,,,,,,,,,,,,,5061450119,5134427,40.547121,-74.208156,
500264019,,,,,,,,,,,,,,,,,,,,,,,,5011330124,5129841,40.628963,-74.143593,
500264028,,,,,,,,,,,,,,,,,,,,,,,,5011330123,5129840,40.629015,-74.143564,
500287815,,,,,,,,,,,,,,,,,,,,,,,,5012310034,5132267,40.629701,-74.158524,
500318756,,,,,,,,,,,,,,,,,,,,,,,,5028360014,5149048,40.622014,-74.072776,
500319372,,,,,,,,,,,,,,,,,,,,,,,,5069930010,5147192,40.524243,-74.215232,
500319381,,,,,,,,,,,,,,,,,,,,,,,,5069930011,5147191,40.524252,-74.215074,
500319390,,,,,,,,,,,,,,,,,,,,,,,,5069930012,5147190,40.524219,-74.214854,
500319425,,,,,,,,,,,,,,,,,,,,,,,,5069930015,5147187,40.524626,-74.214798,
500319434,,,,,,,,,,,,,,,,,,,,,,,,5069930016,5147186,40.524733,-74.214802,
500319443,,,,,,,,,,,,,,,,,,,,,,,,5069930017,5147185,40.524843,-74.214806,
500319452,,,,,,,,,,,,,,,,,,,,,,,,5069930018,5147184,40.524952,-74.21481,
500319470,,,,,,,,,,,,,,,,,,,,,,,,5069930020,5147182,40.525177,-74.214814,
500334444,,,,,,,,,,,,,,,,,,,,,,,,5057330012,5149308,40.556715,-74.183099,
500335899,,,,,,,,,,,,,,,,,,,,,,,,5008690848,5108996,40.595136,-74.099425,
500346501,,,,,,,,,,,,,,,,,,,,,,,,5052980037,5148403,40.541741,-74.145438,
500346510,,,,,,,,,,,,,,,,,,,,,,,,5052980039,5148402,40.541667,-74.145377,
500347528,,,,,,,,,,,,,,,,,,,,,,,,5022600016,5148147,40.57359,-74.133701,
500349946,,,,,,,,,,,,,,,,,,,,,,,,5003880015,5132609,40.624469,-74.132755,
500349955,,,,,,,,,,,,,,,,,,,,,,,,5003880013,5011107,40.624414,-74.132679,
500350309,,,,,,,,,,,,,,,,,,,,,,,,5052060007,5153064,40.543381,-74.142387,
500352815,,,,,,,,,,,,,,,,,,,,,,,,5008410022,5148192,40.603284,-74.098162,
500355402,,,,,,,,,,,,,,,,,,,,,,,,5034190019,5148975,40.589729,-74.07691,
500355420,,,,,,,,,,,,,,,,,,,,,,,,5034190021,5148979,40.589655,-74.07677,
500355439,,,,,,,,,,,,,,,,,,,,,,,,5034190022,5148982,40.58962,-74.076701,
500355457,,,,,,,,,,,,,,,,,,,,,,,,5034190024,5148987,40.589554,-74.076568,
500355484,,,,,,,,,,,,,,,,,,,,,,,,5034190027,5148990,40.589444,-74.076359,
500356973,,,,,,,,,,,,,,,,,,,,,,,,5077860023,5087394,40.508458,-74.233374,
500380599,,,,,,,,,,,,,,,,,,,,,,,,5053031043,5132632,40.538577,-74.142791,
500386771,,,,,,,,,,,,,,,,,,,,,,,,5077750181,5133837,40.503804,-74.231384,
500387994,,,,,,,,,,,,,,,,,,,,,,,,5044350033,5133125,40.569943,-74.141785,
500389778,,,,,,,,,,,,,,,,,,,,,,,,5052750028,5156500,40.54182,-74.148536,
500397545,,,,,,,,,,,,,,,,,,,,,,,,5077750165,5157477,40.503258,-74.231202,
500403529,,,,,,,,,,,,,,,,,,,,,,,,5070220007,,40.54064,-74.21468,
500403538,,,,,,,,,,,,,,,,,,,,,,,,5070220009,,40.54041,-74.2147,
500403547,,,,,,,,,,,,,,,,,,,,,,,,5070220011,5166275,40.54017,-74.21472,
500403645,,,,,,,,,,,,,,,,,,,,,,,,5070220065,,40.54046,-74.21414,
500403654,,,,,,,,,,,,,,,,,,,,,,,,5070220067,,40.54058,-74.21413,
500408392,,,,,,,,,,,,,,,,,,,,,,,,5045990052,5151088,40.561799,-74.15475,
500415446,,,,,,,,,,,,,,,,,,,,,,,,5070220075,5158466,40.540937,-74.214073,
500415785,,,,,,,,,,,,,,,,,,,,,,,,5008710105,5143362,40.590714,-74.105946,
500415794,,,,,,,,,,,,,,,,,,,,,,,,5008710108,5135105,40.590991,-74.106235,
500415838,,,,,,,,,,,,,,,,,,,,,,,,5008710121,5135109,40.590839,-74.106919,
500437814,,,,,,,,,,,,,,,,,,,,,,,,5061060029,5132415,40.544971,-74.202544,
500437823,,,,,,,,,,,,,,,,,,,,,,,,5061060030,5153847,40.544943,-74.202651,
500446207,,,,,,,,,,,,,,,,,,,,,,,,5038040016,5133236,40.572394,-74.094219,
500447046,,,,,,,,,,,,,,,,,,,,,,,,5037370002,5105832,40.574155,-74.098411,
500476898,,,,,,,,,,,,,,,,,,,,,,,,5016900158,5151002,40.625542,-74.16065,
500478217,,,,,,,,,,,,,,,,,,,,,,,,5005040120,5148160,40.634019,-74.077866,
500478226,,,,,,,,,,,,,,,,,,,,,,,,5005040021,5148157,40.634071,-74.077855,
500478244,,,,,,,,,,,,,,,,,,,,,,,,5005040145,5147294,40.634395,-74.077989,
500483256,,,,,,,,,,,,,,,,,,,,,,,,5000440015,5151387,40.639763,-74.086531,
500484692,,,,,,,,,,,,,,,,,,,,,,,,5012220043,5133109,40.628586,-74.156371,
500493049,,,,,,,,,,,,,,,,,,,,,,,,5033740044,5135746,40.588273,-74.087267,
500495877,,,,,,,,,,,,,,,,,,,,,,,,5051510003,5134608,40.545622,-74.14834,
500497438,,,,,,,,,,,,,,,,,,,,,,,,5060460028,5157844,40.546469,-74.194603,
500497811,,,,,,,,,,,,,,,,,,,,,,,,5065590130,5163490,40.53182,-74.18631,
500512108,,,,,,,,,,,,,,,,,,,,,,,,5069760076,5146046,40.524714,-74.211727,
500520117,,,,,,,,,,,,,,,,,,,,,,,,5008670090,5159614,40.59785,-74.1066,
500523481,,,,,,,,,,,,,,,,,,,,,,,,5056760060,5076278,40.554036,-74.181958,
500550931,,,,,,,,,,,,,,,,,,,,,,,,5006600018,5133901,40.612423,-74.101655,
500550940,,,,,,,,,,,,,,,,,,,,,,,,5006600019,5133902,40.612374,-74.101622,
500553849,,,,,,,,,,,,,,,,,,,,,,,,5069760001,5085495,40.524499,-74.212107,
500556187,,,,,,,,,,,,,,,,,,,,,,,,5061460035,,,,
500570269,,,,,,,,,,,,,,,,,,,,,,,,5080080110,5156008,40.517096,-74.237238,
500571160,,,,,,,,,,,,,,,,,,,,,,,,5069440001,5163942,40.525542,-74.208869,
500571794,,,,,,,,,,,,,,,,,,,,,,,,5001820023,5141876,40.630606,-74.115513,
500580506,,,,,,,,,,,,,,,,,,,,,,,,5078260092,5128271,40.501881,-74.234851,
500583638,,,,,,,,,,,,,,,,,,,,,,,,5030370071,5044881,40.604273,-74.074384,
500587652,,,,,,,,,,,,,,,,,,,,,,,,5011000015,5150907,40.633048,-74.140763,
500589570,,,,,,,,,,,,,,,,,,,,,,,,5006310153,5159902,40.61076,-74.09041,0101000020E61000003CDA38622D4E4440CF4E0647C98552C0
500589936,,,,,,,,,,,,,,,,,,,,,,,,5030660141,5157806,40.609246,-74.061043,
500589945,,,,,,,,,,,,,,,,,,,,,,,,5030660139,5157805,40.609331,-74.060834,
500589954,,,,,,,,,,,,,,,,,,,,,,,,5030660137,5157804,40.609408,-74.060643,
500589963,,,,,,,,,,,,,,,,,,,,,,,,5030660135,5157803,40.609488,-74.060452,
500589972,,,,,,,,,,,,,,,,,,,,,,,,5030660133,5157969,40.60956,-74.060261,
500592637,,,,,,,,,,,,,,,,,,,,,,,,5046900126,,40.555297,-74.11756,
500592646,,,,,,,,,,,,,,,,,,,,,,,,5046900127,,40.555344,-74.117514,
500592655,,,,,,,,,,,,,,,,,,,,,,,,5046900128,,40.555377,-74.117481,
500592664,,,,,,,,,,,,,,,,,,,,,,,,5046900129,,40.555423,-74.117431,
500592673,,,,,,,,,,,,,,,,,,,,,,,,5046900125,5152573,40.554998,-74.117463,
500592682,,,,,,,,,,,,,,,,,,,,,,,,5046900124,5152572,40.555042,-74.117427,
500592691,,,,,,,,,,,,,,,,,,,,,,,,5046900123,5152571,40.555078,-74.117395,
500592708,,,,,,,,,,,,,,,,,,,,,,,,5046900122,5152570,40.555108,-74.117351,
500592717,,,,,,,,,,,,,,,,,,,,,,,,5046900121,5152569,40.5551,-74.117247,
500592726,,,,,,,,,,,,,,,,,,,,,,,,5046900120,5152555,40.555144,-74.117208,
500592735,,,,,,,,,,,,,,,,,,,,,,,,5046900115,5162663,40.5553,-74.117121,
500592744,,,,,,,,,,,,,,,,,,,,,,,,5046900114,5162662,40.555347,-74.117089,
500592753,,,,,,,,,,,,,,,,,,,,,,,,5046900113,5162661,40.555377,-74.11706,
500592762,,,,,,,,,,,,,,,,,,,,,,,,5046900112,5152553,40.555407,-74.117032,
500592771,,,,,,,,,,,,,,,,,,,,,,,,5046900111,5162660,40.55544,-74.117007,
500592780,,,,,,,,,,,,,,,,,,,,,,,,5046900110,5162659,40.55549,-74.116978,
500596884,,,,,,,,,,,,,,,,,,,,,,,,5033740052,5142157,40.58804,-74.086824,
500597366,,,,,,,,,,,,,,,,,,,,,,,,5000230055,5159367,40.637915,-74.080018,
500602902,,,,,,,,,,,,,,,,,,,,,,,,5070220005,,40.5408,-74.21465,
500602911,,,,,,,,,,,,,,,,,,,,,,,,5070220008,5166284,40.54053,-74.21469,
500602920,,,,,,,,,,,,,,,,,,,,,,,,5070220010,5085728,40.54029,-74.21471,
500609424,,,,,,,,,,,,,,,,,,,,,,,,5078840055,5087895,40.499916,-74.241582,
500620928,,,,,,,,,,,,,,,,,,,,,,,,5053200062,5068663,40.533706,-74.150511,
500621259,,,,,,,,,,,,,,,,,,,,,,,,5035620064,5154321,40.584049,-74.105756,
500621384,,,,,,,,,,,,,,,,,,,,,,,,5035620063,5051215,40.584096,-74.105835,
500628555,,,,,,,,,,,,,,,,,,,,,,,,5069790218,5148779,40.538488,-74.212907,
500628564,,,,,,,,,,,,,,,,,,,,,,,,5069790219,5148780,40.538529,-74.212824,
500629705,,,,,,,,,,,,,,,,,,,,,,,,5014780542,5164474,40.62224,-74.146118,
500629714,,,,,,,,,,,,,,,,,,,,,,,,5014780543,5158819,40.622191,-74.146154,
500629723,,,,,,,,,,,,,,,,,,,,,,,,5014780151,5168806,40.622179,-74.144904,
500629732,,,,,,,,,,,,,,,,,,,,,,,,5014780150,5168805,40.622234,-74.144908,
500632737,,,,,,,,,,,,,,,,,,,,,,,,5079960060,5150179,40.515173,-74.246108,
500635324,,,,,,,,,,,,,,,,,,,,,,,,5075400011,5087076,40.520892,-74.218124,
500636788,,,,,,,,,,,,,,,,,,,,,,,,5004840036,5013130,40.6138,-74.146193,
500638740,,,,,,,,,,,,,,,,,,,,,,,,5012430149,5158726,40.633414,-74.160604,
500638759,,,,,,,,,,,,,,,,,,,,,,,,5012430049,5158725,40.633464,-74.160605,
500638768,,,,,,,,,,,,,,,,,,,,,,,,5012430048,5158724,40.633502,-74.160601,
500638777,,,,,,,,,,,,,,,,,,,,,,,,5012430047,5158723,40.63354,-74.160601,
500638786,,,,,,,,,,,,,,,,,,,,,,,,5012430046,5157631,40.633601,-74.160598,
500643878,,,,,,,,,,,,,,,,,,,,,,,,5029890028,5162126,40.61162,-74.07719,
500650048,,,,,,,,,,,,,,,,,,,,,,,,5010880051,,40.636528,-74.138396,
500650057,,,,,,,,,,,,,,,,,,,,,,,,5010880050,,40.636616,-74.138392,
500650066,,,,,,,,,,,,,,,,,,,,,,,,5010880049,5134448,40.636707,-74.138389,
500650146,,,,,,,,,,,,,,,,,,,,,,,,5012550077,5157699,40.635457,-74.16418,
500650155,,,,,,,,,,,,,,,,,,,,,,,,5012550075,5157698,40.635454,-74.164039,
500652064,,,,,,,,,,,,,,,,,,,,,,,,5005560266,5151866,40.618824,-74.080686,
500652073,,,,,,,,,,,,,,,,,,,,,,,,5005560264,5151865,40.618874,-74.0806,
500654204,,,,,,,,,,,,,,,,,,,,,,,,5064310013,5158222,40.52432,-74.17159,
500655481,,,,,,,,,,,,,,,,,,,,,,,,5057250096,5153684,40.563876,-74.181719,
500656738,,,,,,,,,,,,,,,,,,,,,,,,5006880055,5153263,40.604586,-74.111583,
500664444,,,,,,,,,,,,,,,,,,,,,,,,5052750011,,40.54112,-74.14931,
500664453,,,,,,,,,,,,,,,,,,,,,,,,5052750010,,40.54126,-74.1495,
500682567,,,,,,,,,,,,,,,,,,,,,,,,5037390036,5145729,40.573671,-74.096996,
500689347,,,,,,,,,,,,,,,,,,,,,,,,5029980001,,40.60774,-74.07988,
500689356,,,,,,,,,,,,,,,,,,,,,,,,5029980003,,40.60771,-74.07976,
500689917,,,,,,,,,,,,,,,,,,,,,,,,5030370065,5044879,40.604015,-74.074499,
500694956,,,,,,,,,,,,,,,,,,,,,,,,5077860104,5147129,40.509071,-74.231859,
500694965,,,,,,,,,,,,,,,,,,,,,,,,5077860103,5147128,40.509129,-74.231568,
500695401,,,,,,,,,,,,,,,,,,,,,,,,5078260152,5164176,40.501754,-74.2353,
500695447,,,,,,,,,,,,,,,,,,,,,,,,5078260153,5164224,40.501998,-74.235383,
500697310,,,,,,,,,,,,,,,,,,,,,,,,5023700234,5146354,40.587287,-74.146769,
500697329,,,,,,,,,,,,,,,,,,,,,,,,5023700232,5146353,40.587202,-74.146852,
500697338,,,,,,,,,,,,,,,,,,,,,,,,5023700231,5146352,40.587098,-74.146923,
